txn_id,y_access_failure,y_maker_checker_breakdown,y_cbs_posting_failure,y_account_opening_failure,api_latency_ms,retry_count,peak_hour_flag,server_region,hour,day_of_week,is_weekend,latency_band,retry_band,otp_failure_flag,session_timeout_flag,token_mismatch_flag,external_dependency_failure_flag,client_network_drop_flag,app_crash_flag,middleware_timeout_flag,field_error_flag,error_field_name,caching_issue_flag,tat_minutes,tat_hours,tat_bucket,submission_hour,submission_day_of_week,peak_submission_flag,control_risk_score,api_call_status,api_latency_ms_cbs_int,retry_attempts,cbs_sync_status,reconciliation_flag,data_loss_flag,event_hour,event_day_of_week,peak_event_flag,api_latency_band_integration,retry_band_integration,sync_risk_score,account_type,channel,branch_id,txn_month,txn_day_of_week,end_to_end_friction_score,total_failure_layers,is_slow_auth,is_slow_cbs
TXN0027317,0,1,0,0,788,1,0,North,14,6,1,moderate,low,0,0,0,0,0,0,0,1,KYC_ID,1,210,3.5,>2h,14,6,0,3,Success,408,0,Synced,0,0,14,6,0,low,none,0,Savings,Mobile,B350,3,6,3,1,0,0
TXN0012547,0,0,0,0,853,3,0,East,22,6,1,moderate,high,0,1,0,0,0,0,0,0,No_Error,0,111,1.85,1-2h,22,6,0,1,Success,1108,0,Synced,0,0,22,6,0,high,none,1,Savings,Mobile,B521,3,6,2,0,0,1
TXN0024076,0,0,0,0,946,2,0,North,7,6,1,moderate,medium,0,0,0,0,0,0,0,0,No_Error,0,173,2.8833333333333333,>2h,7,6,0,1,Success,999,0,Synced,0,0,7,6,0,moderate,none,0,Savings,Mobile,B579,3,6,1,0,0,0
TXN0091972,1,0,0,0,3507,1,1,South,10,6,1,very_high,low,0,1,0,1,0,0,1,0,No_Error,0,12,0.2,<=15m,10,6,1,0,Success,755,0,Synced,0,0,10,6,1,moderate,none,0,Current,Mobile,B177,3,6,2,1,1,0
TXN0000134,0,0,0,0,377,1,0,East,15,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,20,0.3333333333333333,15-30m,15,6,0,0,Success,755,0,Synced,0,0,15,6,0,moderate,none,0,Current,Tablet,B570,3,6,0,0,0,0
TXN0082346,1,0,0,1,1162,3,0,West,2,6,1,high,high,0,0,0,0,0,0,0,0,No_Error,0,47,0.7833333333333333,30-60m,2,6,0,0,Success,1034,0,Synced,0,0,2,6,0,high,none,1,Savings,Tablet,B429,3,6,1,1,1,1
TXN0039645,0,1,0,0,988,1,0,South,3,6,1,moderate,low,1,0,0,0,0,0,0,1,DOB,0,266,4.433333333333334,>2h,3,6,0,2,Success,379,0,Synced,0,0,3,6,0,low,none,0,Current,Mobile,B554,3,6,2,1,0,0
TXN0075243,0,0,0,1,522,1,0,East,18,6,1,moderate,low,0,0,0,0,0,1,0,0,No_Error,0,12,0.2,<=15m,18,6,0,0,Success,709,0,Synced,0,0,18,6,0,moderate,none,0,Current,Tablet,B297,3,6,0,0,0,0
TXN0075171,1,0,0,0,627,1,0,West,12,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,125,2.083333333333333,>2h,12,6,0,1,Success,893,0,Synced,0,0,12,6,0,moderate,none,0,Current,Tablet,B119,3,6,1,1,0,0
TXN0017339,1,0,0,1,3064,1,1,North,9,6,1,very_high,low,0,1,0,0,0,0,0,0,No_Error,0,9,0.15,<=15m,9,6,1,0,Success,520,0,Synced,0,0,9,6,1,moderate,none,0,Savings,Tablet,B201,3,6,2,1,1,0
TXN0034150,0,1,0,1,372,1,0,West,18,6,1,low,low,0,0,0,0,0,0,0,1,KYC_ID,0,155,2.583333333333333,>2h,18,6,0,2,Success,899,0,Synced,0,0,18,6,0,moderate,none,0,Savings,Tablet,B249,3,6,2,1,0,0
TXN0051665,0,0,0,0,219,2,0,East,19,6,1,low,medium,0,0,0,0,0,0,0,0,No_Error,0,15,0.25,<=15m,19,6,0,0,Success,1109,0,Synced,0,0,19,6,0,high,none,1,Current,Tablet,B349,3,6,1,0,0,1
TXN0040999,0,0,0,0,341,1,0,East,2,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,19,0.3166666666666666,15-30m,2,6,0,0,Success,512,0,Synced,0,0,2,6,0,moderate,none,0,Savings,Mobile,B492,3,6,0,0,0,0
TXN0067095,0,0,0,0,475,1,0,West,5,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,137,2.283333333333333,>2h,5,6,0,1,Success,891,0,Synced,0,0,5,6,0,moderate,none,0,Savings,Mobile,B415,3,6,1,0,0,0
TXN0006559,0,0,0,0,433,1,0,North,21,6,1,low,low,0,0,0,1,0,0,0,0,No_Error,0,36,0.6,30-60m,21,6,0,0,Success,1037,0,Synced,0,0,21,6,0,high,none,1,Savings,Mobile,B105,3,6,1,0,0,1
TXN0094419,1,0,0,1,3738,1,1,North,9,6,1,very_high,low,0,1,1,1,0,1,1,0,No_Error,0,156,2.6,>2h,9,6,1,1,Success,591,0,Synced,0,0,9,6,1,moderate,none,0,Current,Tablet,B110,3,6,3,1,1,0
TXN0012800,0,0,1,0,877,1,0,North,16,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,116,1.9333333333333331,1-2h,16,6,0,1,Failure,4935,2,Failed,1,1,16,6,0,very_high,medium,4,Savings,Mobile,B355,3,6,5,1,0,1
TXN0070280,0,0,0,0,548,1,0,East,22,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,130,2.1666666666666665,>2h,22,6,0,1,Success,985,0,Synced,0,0,22,6,0,moderate,none,0,Current,Tablet,B284,3,6,1,0,0,0
TXN0050024,0,0,0,1,1033,1,0,North,12,6,1,high,low,1,0,0,1,0,0,0,0,No_Error,0,90,1.5,1-2h,12,6,0,1,Success,641,0,Synced,0,0,12,6,0,moderate,none,0,Current,Tablet,B441,3,6,1,0,1,0
TXN0036474,0,0,0,0,420,1,0,South,20,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,12,0.2,<=15m,20,6,0,0,Success,1020,0,Synced,0,0,20,6,0,high,none,1,Savings,Mobile,B305,3,6,1,0,0,1
TXN0087232,0,1,0,0,957,1,0,West,3,6,1,moderate,low,0,0,0,0,0,0,0,1,DOB,1,283,4.716666666666667,>2h,3,6,0,3,Success,1139,0,Synced,0,0,3,6,0,high,none,1,Current,Tablet,B220,3,6,4,1,0,1
TXN0038553,0,0,0,0,796,2,0,North,16,6,1,moderate,medium,0,0,0,0,0,0,0,0,No_Error,0,6,0.1,<=15m,16,6,0,0,Success,813,0,Synced,0,0,16,6,0,moderate,none,0,Current,Mobile,B538,3,6,0,0,0,0
TXN0031206,0,1,0,0,944,1,0,East,6,6,1,moderate,low,0,1,0,1,0,0,1,1,PAN,1,92,1.5333333333333334,1-2h,6,6,0,3,Success,360,0,Synced,0,0,6,6,0,low,none,0,Current,Mobile,B216,3,6,3,1,0,0
TXN0060937,0,0,1,1,1035,2,0,South,7,6,1,high,medium,0,0,0,0,0,0,0,0,No_Error,0,31,0.5166666666666667,30-60m,7,6,0,0,Failure,4697,1,Failed,1,1,7,6,0,very_high,low,4,Current,Tablet,B593,3,6,4,1,1,1
TXN0035463,0,0,0,1,923,1,0,East,21,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,147,2.45,>2h,21,6,0,1,Success,781,0,Synced,0,0,21,6,0,moderate,none,0,Current,Mobile,B572,3,6,1,0,0,0
TXN0062562,0,0,0,0,339,1,0,East,2,6,1,low,low,0,1,0,0,0,0,0,0,No_Error,0,177,2.95,>2h,2,6,0,1,Success,1178,0,Synced,0,0,2,6,0,high,none,1,Savings,Tablet,B568,3,6,2,0,0,1
TXN0002362,0,0,0,0,637,1,0,East,1,6,1,moderate,low,0,1,0,0,0,0,0,0,No_Error,0,83,1.3833333333333333,1-2h,1,6,0,1,Success,828,0,Synced,0,0,1,6,0,moderate,none,0,Savings,Mobile,B362,3,6,1,0,0,0
TXN0027642,0,1,0,0,1936,3,1,South,9,6,1,high,high,1,0,0,0,0,0,0,1,PAN,1,186,3.1,>2h,9,6,1,3,Success,768,0,Synced,0,0,9,6,1,moderate,none,0,Current,Tablet,B122,3,6,5,1,1,0
TXN0091819,0,0,1,1,1591,1,1,North,10,6,1,high,low,1,0,0,1,0,0,0,0,No_Error,0,93,1.55,1-2h,10,6,1,1,Failure,3450,3,Failed,1,1,10,6,1,very_high,high,4,Savings,Tablet,B392,3,6,7,1,1,1
TXN0022197,1,1,0,0,696,1,0,North,22,6,1,moderate,low,0,0,0,0,0,0,0,1,Address,0,76,1.2666666666666666,1-2h,22,6,0,2,Success,1054,0,Synced,0,0,22,6,0,high,none,1,Current,Tablet,B526,3,6,3,2,0,1
TXN0091786,0,1,0,0,1092,2,0,East,20,6,1,high,medium,0,0,0,0,0,0,0,1,Address,0,137,2.283333333333333,>2h,20,6,0,2,Success,512,0,Synced,0,0,20,6,0,moderate,none,0,Current,Mobile,B254,3,6,2,1,1,0
TXN0048377,1,0,0,1,1883,1,1,West,10,6,1,high,low,0,0,0,0,0,0,1,0,No_Error,0,72,1.2,1-2h,10,6,1,1,Success,877,0,Synced,0,0,10,6,1,moderate,none,0,Savings,Tablet,B515,3,6,3,1,1,0
TXN0001550,0,0,0,0,485,2,0,South,6,6,1,low,medium,0,0,0,0,0,0,0,0,No_Error,0,125,2.083333333333333,>2h,6,6,0,1,Success,1139,0,Synced,0,0,6,6,0,high,none,1,Savings,Tablet,B458,3,6,2,0,0,1
TXN0013439,0,0,0,0,474,1,0,East,22,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,47,0.7833333333333333,30-60m,22,6,0,0,Success,546,0,Synced,0,0,22,6,0,moderate,none,0,Current,Mobile,B230,3,6,0,0,0,0
TXN0032060,0,0,0,1,964,3,0,South,7,6,1,moderate,high,0,0,0,0,0,0,0,0,No_Error,0,138,2.3,>2h,7,6,0,1,Success,634,0,Synced,0,0,7,6,0,moderate,none,0,Savings,Tablet,B528,3,6,1,0,0,0
TXN0023299,0,0,0,0,375,3,0,East,3,6,1,low,high,0,0,0,0,0,0,0,0,No_Error,0,106,1.7666666666666666,1-2h,3,6,0,1,Success,668,0,Synced,0,0,3,6,0,moderate,none,0,Savings,Tablet,B144,3,6,1,0,0,0
TXN0092159,0,0,0,0,653,1,0,North,15,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,14,0.2333333333333333,<=15m,15,6,0,0,Success,462,0,Synced,0,0,15,6,0,low,none,0,Current,Tablet,B518,3,6,0,0,0,0
TXN0079207,0,0,0,1,233,1,0,East,6,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,76,1.2666666666666666,1-2h,6,6,0,1,Success,748,0,Synced,0,0,6,6,0,moderate,none,0,Current,Mobile,B373,3,6,1,0,0,0
TXN0013799,0,0,0,1,613,1,0,East,21,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,145,2.4166666666666665,>2h,21,6,0,1,Success,1199,0,Synced,0,0,21,6,0,high,none,1,Current,Mobile,B171,3,6,2,0,0,1
TXN0065529,0,0,0,0,944,2,0,West,23,6,1,moderate,medium,0,0,0,0,0,0,0,0,No_Error,0,79,1.3166666666666669,1-2h,23,6,0,1,Success,1056,0,Synced,0,0,23,6,0,high,none,1,Savings,Mobile,B449,3,6,2,0,0,1
TXN0006301,0,0,0,0,553,1,0,South,17,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,157,2.6166666666666667,>2h,17,6,0,1,Success,591,0,Synced,0,0,17,6,0,moderate,none,0,Current,Tablet,B506,3,6,1,0,0,0
TXN0043318,1,1,0,0,748,1,0,West,5,6,1,moderate,low,0,0,0,0,0,0,0,1,KYC_ID,1,281,4.683333333333334,>2h,5,6,0,3,Success,826,0,Synced,0,0,5,6,0,moderate,none,0,Current,Mobile,B169,3,6,3,2,0,0
TXN0083950,0,0,0,0,233,1,0,East,19,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,133,2.216666666666667,>2h,19,6,0,1,Success,1159,0,Synced,0,0,19,6,0,high,none,1,Savings,Tablet,B231,3,6,2,0,0,1
TXN0025546,0,0,0,0,336,2,0,South,14,6,1,low,medium,0,0,0,0,0,0,0,0,No_Error,0,93,1.55,1-2h,14,6,0,1,Success,608,0,Synced,0,0,14,6,0,moderate,none,0,Current,Tablet,B404,3,6,1,0,0,0
TXN0066009,0,0,0,0,287,2,0,East,12,6,1,low,medium,0,0,0,0,0,0,0,0,No_Error,0,148,2.466666666666667,>2h,12,6,0,1,Success,1041,0,Synced,0,0,12,6,0,high,none,1,Savings,Tablet,B415,3,6,2,0,0,1
TXN0072628,1,0,1,0,607,2,0,West,16,6,1,moderate,medium,0,0,0,0,0,1,0,0,No_Error,0,46,0.7666666666666667,30-60m,16,6,0,0,Failure,2874,1,Failed,1,1,16,6,0,very_high,low,4,Savings,Mobile,B225,3,6,4,2,0,1
TXN0041414,0,0,0,0,980,1,0,South,8,6,1,moderate,low,0,0,0,0,0,0,1,0,No_Error,0,45,0.75,30-60m,8,6,0,0,Success,924,0,Synced,0,0,8,6,0,moderate,none,0,Current,Tablet,B438,3,6,0,0,0,0
TXN0096921,0,0,0,0,304,1,0,South,1,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,26,0.4333333333333333,15-30m,1,6,0,0,Success,362,0,Synced,0,0,1,6,0,low,none,0,Current,Mobile,B427,3,6,0,0,0,0
TXN0063164,0,0,0,1,868,1,0,West,21,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,154,2.566666666666667,>2h,21,6,0,1,Success,550,0,Synced,0,0,21,6,0,moderate,none,0,Current,Tablet,B587,3,6,1,0,0,0
TXN0097651,0,0,0,0,664,1,0,East,16,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,54,0.9,30-60m,16,6,0,0,Success,504,0,Synced,0,0,16,6,0,moderate,none,0,Savings,Tablet,B386,3,6,0,0,0,0
TXN0026557,0,1,0,0,648,1,0,West,5,6,1,moderate,low,1,0,0,1,0,0,0,1,DOB,1,269,4.483333333333333,>2h,5,6,0,3,Success,1111,0,Synced,0,0,5,6,0,high,none,1,Current,Mobile,B492,3,6,4,1,0,1
TXN0095466,0,0,0,0,480,1,0,West,3,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,77,1.2833333333333334,1-2h,3,6,0,1,Success,555,0,Synced,0,0,3,6,0,moderate,none,0,Savings,Mobile,B519,3,6,1,0,0,0
TXN0089376,0,0,0,0,1121,1,0,West,22,6,1,high,low,0,0,0,0,0,0,0,0,No_Error,0,154,2.566666666666667,>2h,22,6,0,1,Success,1149,0,Synced,0,0,22,6,0,high,none,1,Current,Mobile,B253,3,6,2,0,1,1
TXN0001862,0,0,0,0,958,1,0,North,5,6,1,moderate,low,0,0,1,0,0,0,0,0,No_Error,0,35,0.5833333333333334,30-60m,5,6,0,0,Success,369,0,Synced,0,0,5,6,0,low,none,0,Savings,Mobile,B300,3,6,0,0,0,0
TXN0015356,0,0,0,0,1873,1,1,West,11,6,1,high,low,1,0,0,0,0,0,0,0,No_Error,0,111,1.85,1-2h,11,6,1,1,Success,718,0,Synced,0,0,11,6,1,moderate,none,0,Savings,Tablet,B272,3,6,3,0,1,0
TXN0021733,0,0,0,0,256,1,0,West,18,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,174,2.9,>2h,18,6,0,1,Success,358,0,Synced,0,0,18,6,0,low,none,0,Savings,Tablet,B405,3,6,1,0,0,0
TXN0048317,0,1,0,0,277,1,0,West,6,6,1,low,low,0,0,0,0,0,0,0,1,PAN,1,297,4.95,>2h,6,6,0,3,Success,838,0,Synced,0,0,6,6,0,moderate,none,0,Current,Mobile,B548,3,6,3,1,0,0
TXN0068844,1,0,0,0,3764,2,1,East,11,6,1,very_high,medium,0,1,0,0,0,0,1,0,No_Error,0,62,1.0333333333333334,1-2h,11,6,1,1,Success,855,0,Synced,0,0,11,6,1,moderate,none,0,Current,Tablet,B197,3,6,3,1,1,0
TXN0087859,0,0,0,0,767,1,0,South,7,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,148,2.466666666666667,>2h,7,6,0,1,Success,394,0,Synced,0,0,7,6,0,low,none,0,Savings,Tablet,B378,3,6,1,0,0,0
TXN0060691,0,1,0,0,1053,1,0,West,21,6,1,high,low,0,0,0,0,0,1,0,1,Address,0,289,4.816666666666666,>2h,21,6,0,2,Success,463,0,Synced,0,0,21,6,0,low,none,0,Savings,Mobile,B157,3,6,2,1,1,0
TXN0029254,0,1,0,0,936,1,0,West,12,6,1,moderate,low,0,0,0,0,0,0,0,1,Address,1,199,3.316666666666667,>2h,12,6,0,3,Success,703,0,Synced,0,0,12,6,0,moderate,none,0,Current,Mobile,B419,3,6,3,1,0,0
TXN0033311,0,1,0,0,742,1,0,South,8,6,1,moderate,low,0,0,0,0,0,0,0,1,Address,1,66,1.1,1-2h,8,6,0,3,Success,339,0,Synced,0,0,8,6,0,low,none,0,Savings,Mobile,B553,3,6,3,1,0,0
TXN0095446,0,0,0,0,640,1,0,West,19,6,1,moderate,low,0,1,0,0,0,0,0,0,No_Error,0,21,0.35,15-30m,19,6,0,0,Success,995,0,Synced,0,0,19,6,0,moderate,none,0,Current,Mobile,B547,3,6,0,0,0,0
TXN0083404,0,0,0,0,867,1,0,East,15,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,77,1.2833333333333334,1-2h,15,6,0,1,Success,832,0,Synced,0,0,15,6,0,moderate,none,0,Savings,Tablet,B444,3,6,1,0,0,0
TXN0066488,1,0,1,1,3268,1,1,East,9,6,1,very_high,low,1,0,1,1,0,1,1,0,No_Error,0,42,0.7,30-60m,9,6,1,0,Failure,3526,1,Failed,1,0,9,6,1,very_high,low,3,Current,Tablet,B407,3,6,5,2,1,1
TXN0088489,1,0,0,1,1979,2,1,South,10,6,1,high,medium,0,0,0,1,0,0,1,0,No_Error,0,150,2.5,>2h,10,6,1,1,Success,548,0,Synced,0,0,10,6,1,moderate,none,0,Current,Tablet,B561,3,6,3,1,1,0
TXN0013506,0,0,0,0,461,1,0,South,0,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,54,0.9,30-60m,0,6,0,0,Success,604,0,Synced,0,0,0,6,0,moderate,none,0,Savings,Mobile,B287,3,6,0,0,0,0
TXN0063201,0,0,0,0,822,1,0,West,16,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,25,0.4166666666666667,15-30m,16,6,0,0,Success,764,0,Synced,0,0,16,6,0,moderate,none,0,Savings,Tablet,B133,3,6,0,0,0,0
TXN0038868,0,0,0,0,281,1,0,West,21,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,175,2.9166666666666665,>2h,21,6,0,1,Success,923,0,Synced,0,0,21,6,0,moderate,none,0,Current,Tablet,B554,3,6,1,0,0,0
TXN0047089,0,0,0,0,962,2,0,North,0,6,1,moderate,medium,1,0,0,0,0,0,0,0,No_Error,0,50,0.8333333333333334,30-60m,0,6,0,0,Success,391,0,Synced,0,0,0,6,0,low,none,0,Savings,Mobile,B238,3,6,0,0,0,0
TXN0047483,0,0,0,0,1189,1,0,North,16,6,1,high,low,0,0,0,0,0,0,0,0,No_Error,0,26,0.4333333333333333,15-30m,16,6,0,0,Success,707,0,Synced,0,0,16,6,0,moderate,none,0,Savings,Tablet,B152,3,6,0,0,1,0
TXN0094916,1,1,0,1,214,1,0,North,14,6,1,low,low,0,0,0,0,0,0,0,1,PAN,1,126,2.1,>2h,14,6,0,3,Success,840,0,Synced,0,0,14,6,0,moderate,none,0,Savings,Mobile,B228,3,6,3,2,0,0
TXN0082400,0,0,0,0,678,1,0,South,4,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,71,1.1833333333333331,1-2h,4,6,0,1,Success,1093,0,Synced,0,0,4,6,0,high,none,1,Current,Tablet,B486,3,6,2,0,0,1
TXN0016520,0,1,0,0,875,1,0,East,4,6,1,moderate,low,0,0,0,0,0,0,0,1,Address,1,72,1.2,1-2h,4,6,0,3,Success,868,0,Synced,0,0,4,6,0,moderate,none,0,Savings,Mobile,B344,3,6,3,1,0,0
TXN0059355,0,1,0,0,1116,2,0,North,19,6,1,high,medium,1,0,0,0,0,0,0,1,PAN,1,175,2.9166666666666665,>2h,19,6,0,3,Success,595,0,Synced,0,0,19,6,0,moderate,none,0,Current,Tablet,B460,3,6,3,1,1,0
TXN0015294,1,0,0,0,1002,2,0,East,4,6,1,high,medium,1,0,0,0,0,0,0,0,No_Error,0,33,0.55,30-60m,4,6,0,0,Success,635,0,Synced,0,0,4,6,0,moderate,none,0,Savings,Tablet,B392,3,6,0,1,1,0
TXN0079513,0,0,0,0,491,2,0,East,15,6,1,low,medium,0,0,0,0,0,0,0,0,No_Error,0,140,2.333333333333333,>2h,15,6,0,1,Success,926,0,Synced,0,0,15,6,0,moderate,none,0,Savings,Tablet,B271,3,6,1,0,0,0
TXN0063744,1,0,0,1,1019,1,0,West,6,6,1,high,low,0,0,0,0,1,0,0,0,No_Error,0,158,2.6333333333333333,>2h,6,6,0,1,Success,921,0,Synced,0,0,6,6,0,moderate,none,0,Current,Tablet,B410,3,6,1,1,1,0
TXN0026933,0,0,0,0,970,1,0,North,8,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,91,1.5166666666666666,1-2h,8,6,0,1,Success,410,0,Synced,0,0,8,6,0,low,none,0,Savings,Mobile,B247,3,6,1,0,0,0
TXN0043583,0,0,0,0,1151,1,0,North,16,6,1,high,low,0,0,0,0,0,0,0,0,No_Error,0,10,0.1666666666666666,<=15m,16,6,0,0,Success,1178,0,Synced,0,0,16,6,0,high,none,1,Current,Mobile,B403,3,6,1,0,1,1
TXN0017642,0,0,0,0,868,1,0,South,7,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,12,0.2,<=15m,7,6,0,0,Success,637,0,Synced,0,0,7,6,0,moderate,none,0,Savings,Tablet,B344,3,6,0,0,0,0
TXN0090141,1,0,0,0,596,3,0,East,19,6,1,moderate,high,0,0,0,0,0,0,0,0,No_Error,0,137,2.283333333333333,>2h,19,6,0,1,Success,312,0,Synced,0,0,19,6,0,low,none,0,Current,Mobile,B181,3,6,1,1,0,0
TXN0062158,0,0,1,1,404,1,0,West,12,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,56,0.9333333333333332,30-60m,12,6,0,0,Failure,4841,3,Failed,1,0,12,6,0,very_high,high,3,Savings,Mobile,B561,3,6,3,1,0,1
TXN0092388,0,0,0,0,859,1,0,North,13,6,1,moderate,low,0,0,0,0,0,1,0,0,No_Error,0,55,0.9166666666666666,30-60m,13,6,0,0,Success,645,0,Synced,0,0,13,6,0,moderate,none,0,Savings,Mobile,B291,3,6,0,0,0,0
TXN0070446,0,0,0,0,906,1,0,East,8,6,1,moderate,low,0,0,0,1,0,0,0,0,No_Error,0,37,0.6166666666666667,30-60m,8,6,0,0,Success,1166,0,Synced,0,0,8,6,0,high,none,1,Current,Mobile,B554,3,6,1,0,0,1
TXN0075543,0,0,0,0,1048,1,0,West,6,6,1,high,low,0,1,0,0,0,0,0,0,No_Error,0,136,2.2666666666666666,>2h,6,6,0,1,Success,1129,0,Synced,0,0,6,6,0,high,none,1,Current,Tablet,B233,3,6,2,0,1,1
TXN0013002,0,0,0,0,998,1,0,South,2,6,1,moderate,low,0,1,0,0,0,0,0,0,No_Error,0,18,0.3,15-30m,2,6,0,0,Success,1197,0,Synced,0,0,2,6,0,high,none,1,Savings,Tablet,B512,3,6,1,0,0,1
TXN0076285,0,0,0,0,863,1,0,North,20,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,16,0.2666666666666666,15-30m,20,6,0,0,Success,668,0,Synced,0,0,20,6,0,moderate,none,0,Savings,Mobile,B218,3,6,0,0,0,0
TXN0039247,0,1,1,0,254,1,0,West,4,6,1,low,low,0,0,0,0,0,0,0,1,KYC_ID,1,163,2.716666666666667,>2h,4,6,0,3,Failure,3298,1,Failed,1,0,4,6,0,very_high,low,3,Savings,Mobile,B167,3,6,6,2,0,1
TXN0063655,0,0,0,0,1081,1,0,East,15,6,1,high,low,0,0,0,0,0,0,0,0,No_Error,0,89,1.4833333333333334,1-2h,15,6,0,1,Success,308,0,Synced,0,0,15,6,0,low,none,0,Current,Tablet,B471,3,6,1,0,1,0
TXN0005038,0,0,0,0,396,2,0,West,12,6,1,low,medium,0,0,0,0,0,0,1,0,No_Error,0,10,0.1666666666666666,<=15m,12,6,0,0,Success,1019,0,Synced,0,0,12,6,0,high,none,1,Savings,Tablet,B486,3,6,1,0,0,1
TXN0059209,0,0,0,1,828,1,0,East,18,6,1,moderate,low,0,0,0,0,0,0,0,0,No_Error,0,75,1.25,1-2h,18,6,0,1,Success,1009,0,Synced,0,0,18,6,0,high,none,1,Current,Mobile,B132,3,6,2,0,0,1
TXN0090918,0,0,0,0,348,1,0,North,22,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,91,1.5166666666666666,1-2h,22,6,0,1,Success,573,0,Synced,0,0,22,6,0,moderate,none,0,Current,Tablet,B124,3,6,1,0,0,0
TXN0028847,1,0,0,1,3370,2,1,South,10,6,1,very_high,medium,0,1,1,1,0,1,0,0,No_Error,0,128,2.1333333333333333,>2h,10,6,1,1,Success,485,0,Synced,0,0,10,6,1,low,none,0,Current,Tablet,B197,3,6,3,1,1,0
TXN0054493,0,1,0,0,282,2,0,East,20,6,1,low,medium,0,0,0,0,0,0,0,1,DOB,1,297,4.95,>2h,20,6,0,3,Success,730,0,Synced,0,0,20,6,0,moderate,none,0,Savings,Tablet,B369,3,6,3,1,0,0
TXN0012908,0,0,0,0,620,3,0,West,19,6,1,moderate,high,0,0,0,0,0,0,0,0,No_Error,0,108,1.8,1-2h,19,6,0,1,Success,356,0,Synced,0,0,19,6,0,low,none,0,Current,Tablet,B378,3,6,1,0,0,0
TXN0005346,0,0,0,0,241,1,0,South,22,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,86,1.4333333333333331,1-2h,22,6,0,1,Success,1059,0,Synced,0,0,22,6,0,high,none,1,Savings,Tablet,B255,3,6,2,0,0,1
TXN0032685,0,0,0,1,689,2,0,South,5,6,1,moderate,medium,1,1,0,0,0,0,0,0,No_Error,0,32,0.5333333333333333,30-60m,5,6,0,0,Success,873,0,Synced,0,0,5,6,0,moderate,none,0,Savings,Mobile,B295,3,6,0,0,0,0
TXN0039327,0,0,1,0,793,1,0,West,3,6,1,moderate,low,1,0,1,0,1,0,0,0,No_Error,0,107,1.7833333333333334,1-2h,3,6,0,1,Failure,3847,1,Failed,1,0,3,6,0,very_high,low,3,Current,Mobile,B208,3,6,4,1,0,1
TXN0044576,0,0,0,0,227,1,0,East,0,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,17,0.2833333333333333,15-30m,0,6,0,0,Success,1088,0,Synced,0,0,0,6,0,high,none,1,Savings,Mobile,B131,3,6,1,0,0,1
TXN0097570,0,0,0,0,472,1,0,North,21,6,1,low,low,0,0,0,0,0,0,0,0,No_Error,0,42,0.7,30-60m,21,6,0,0,Success,983,0,Synced,0,0,21,6,0,moderate,none,0,Current,Tablet,B471,3,6,0,0,0,0
TXN0012162,0,0,0,1,324,3,0,West,19,6,1,low,high,0,0,0,0,0,0,0,0,No_Error,0,36,0.6,30-60m,19,6,0,0,Success,1194,0,Synced,0,0,19,6,0,high,none,1,Savings,Tablet,B122,3,6,1,0,0,1
TXN0037527,1,0,0,1,2955,2,1,West,10,6,1,very_high,medium,1,1,0,0,0,1,1,0,No_Error,0,138,2.3,>2h,10,6,1,1,Success,561,0,Synced,0,0,10,6,1,moderate,none,0,Savings,Tablet,B442,3,6,3,1,1,0
